"","tweet_id","date","complaint_label","tweet_text","usr_followers_count","usr_verified"
"5462",484441982614654976,2014-07-02 21:02:23,"Non-Complaint","Due to bad weather I missed my flight from Vienna to A'dam. I thank @_austrian for arranging free transport, diner and hotel with breakfast.",910,FALSE
"5463",484445056078606336,2014-07-02 21:14:36,"Complaint","@AmericanAir Changing the price of flights right before I pay for the ticket? Can't change the price out the counter American Airlines!",1192,FALSE
"5464",484445079588057088,2014-07-02 21:14:42,"Non-Complaint","@TAMAirlines http://t.co/QE3bAx4xc5",2,FALSE
"5465",484445683592601600,2014-07-02 21:17:06,"Non-Complaint","@DeltaAssist no water or nothing.",2,FALSE
"5466",484445717369716736,2014-07-02 21:17:14,"Non-Complaint","@shapshak nice shot, is it me or are the @kulula seats shrinking? Want to name check yr #tedtalk on innovation in Africa this week love it!",58,FALSE
"5467",484445747073781760,2014-07-02 21:17:21,"Non-Complaint","@united I AM DEMANDING A FULL REFUND ON MY DELAYED FLIGHT TODAY. Goddammit.. 6 hours on the runway and still not out. I am never flying you",419,FALSE
"5468",484446394707484672,2014-07-02 21:19:55,"Non-Complaint","@DeltaAssist been on hold for 13 min...just trying to add a sky miles number to a flight..shouldn't be this hard!!",272,FALSE
"5469",484448322791698432,2014-07-02 21:27:35,"Non-Complaint","Oğlumuz hayalindeki tatili çizemiyor mu? @ucurbenipegasus",196,FALSE
"5470",484448491490398208,2014-07-02 21:28:15,"Complaint","Not pleased with this delay coming home. @AmericanAir it's almost an hour delay!",173,FALSE
"5471",484448675704635392,2014-07-02 21:28:59,"Complaint","Terrible service by @British_Airways today back from Orlando via LGW no luggage when arrived at 12pm told 7pm &amp; it's just turned up..",454,FALSE
"5472",484448947935932416,2014-07-02 21:30:04,"Complaint","@KLM I can't check in my party online nor print passes - don't have access to their details now - are we ok doing it at the airport?",8,FALSE
"5473",484449409371877376,2014-07-02 21:31:54,"Complaint","@AmericanAir With you on safety, but the most recent portion of this delay is due to poor internal communication on your end",28,FALSE
"5474",484449506876850176,2014-07-02 21:32:17,"Complaint","dont fly  @united  airlines because they steal shit from your bags, and if you file a claim they loose it. fuckers ...",117,FALSE
"5475",484450041449684992,2014-07-02 21:34:25,"Non-Complaint","@ucurbenipegasus uçaktan inip bagaj alma total olarak ne kadar sürer?32.dakika içindeyiz SGH'nda bekliyoruz!",136,FALSE
"5476",484452550209335296,2014-07-02 21:44:23,"Non-Complaint","@AmericanAir Appreciate the update, thanks!",15,FALSE
"5477",484452775510540288,2014-07-02 21:45:17,"Non-Complaint","Enter to win $1000 toward future @FlyFrontier flights in Frontier's Birthday Bash contest! http://t.co/QTdtyEQSvB",30,FALSE
"5478",484454800911007744,2014-07-02 21:53:19,"Non-Complaint","@USAirways yes flight 3284 canceled. Wedding activities for my friend start tomorrow; thus getting in this evening was a priority.",71,FALSE
"5479",484455621723320320,2014-07-02 21:56:35,"Complaint","Can @LANAirlinesUSA just hire me eventually they are gonna do it cause that's my goal airline to get in with and build my career !",166,FALSE
"5480",484457410132992000,2014-07-02 22:03:42,"Non-Complaint","@KLM and 4/4 if you try to fly in September.. The others were with departure in august, no return until October.. http://t.co/wJC6V86jmI",123,FALSE
"5481",484458829384802304,2014-07-02 22:09:20,"Complaint","@DeltaAssist keep getting switched on flights, flights over an hour delayed from SFO to LAX. Will anything leave soonish?",96,FALSE
"5482",484458948867534848,2014-07-02 22:09:48,"Non-Complaint","To the #Angel at @SyracuseAirport who let me ahead, and the Angel at the @USAirways counter who got me out: BLESS YOU. #customerservice",843,FALSE
"5483",484461059802009600,2014-07-02 22:18:12,"Non-Complaint","@flyPAL @rxtmr",63,FALSE
"5484",484465074682093568,2014-07-02 22:34:09,"Non-Complaint","@AmericanAir  Panama City, Panama",145,FALSE
"5485",484464201159553024,2014-07-02 22:30:41,"Complaint","@AmericanAir Ive been advised this by many AA representatives tomorrow will make 2 weeks with no response from AA. The worst service by far",2,FALSE
"5486",484464376624062464,2014-07-02 22:31:22,"Non-Complaint","Why @HawaiianAir is sponsoring the Molokai-to-Oahu outrigger canoe races http://t.co/aTdo3xKFKT via @Pacificbiznews",510,FALSE
"5487",484465193221517312,2014-07-02 22:34:37,"Non-Complaint","@ThaRufusOnFire @Delta 
#DeltaLostMyBag",359,FALSE
"5488",484465694570864640,2014-07-02 22:36:37,"Non-Complaint","@united YOUR AIRLINES SUCKS LEAVING FROM IAD YOUR EMPLOYEES THERE ARE INCOMPETENT AND I MISSED A FLIGHT I ARRIVED ON TIME FOR",11,FALSE
"5489",484465550341734400,2014-07-02 22:36:02,"Complaint","@USAirways I did. Got attitude and no help. Wondering what Gold Preferred is good for.",1422,FALSE
"5490",484468612775043072,2014-07-02 22:48:12,"Complaint","@KLM Please let me know the best way to contact you as nobody is also answering the telephone. Thanks.",4231,FALSE
"5491",484470472265170944,2014-07-02 22:55:36,"Non-Complaint","@americanair Do you have an email I can write to? Your CR sent it from an address I can't reply to. If not, I'll just go to the CAA.",212,FALSE
"5492",484470934217031680,2014-07-02 22:57:26,"Non-Complaint","Oigan @KLM si soy mexicano y no me enojé, ¿me hacen descuento en vuelos a Holanda? Digan que sí, porfa.",465,FALSE
"5493",484472102423384064,2014-07-02 23:02:04,"Non-Complaint","@SAS @staralliance @AirCanada did not complain about late @AirCanada from YUL, but lots of @staralliance flights from FRA today. #noexcuses",153,FALSE
"5494",484472351875010560,2014-07-02 23:03:04,"Complaint","Thank you, @Delta.  There is actually nothing more fun than sleeping in an airport, waiting to be kicked out.",18,FALSE
"5495",484473425927602176,2014-07-02 23:07:20,"Non-Complaint","Flying to Mexico tomorrow with @AmericanAir for the second part of our honeymoon to stay at @SecretsSilverS great stay at @hotelmetronyc",25,FALSE
"5496",484474056327331840,2014-07-02 23:09:50,"Complaint","@British_Airways ..thanks BA at least I got home safe and my baggages weren't lost just little bit of delay!!!",12,FALSE
"5497",484474661255016448,2014-07-02 23:12:15,"Non-Complaint","@KLM Like Gael, we never fly on your airplanes!!!",97,FALSE
"5498",484476988275847168,2014-07-02 23:21:29,"Complaint","Weird. @FlyFrontier gate agent says LGA is shutdown due to weather, although Southwest is boarding their flights. Someone's lyin'.",577,FALSE
"5499",484477342169853952,2014-07-02 23:22:54,"Non-Complaint","@Saudi_Airlines السلام عليكم
فضلاً احتاج رقم للتواصل مع مكتب الطيران السعودي بمطار لوس انجلس ويفضل رقم المدير او المدير المناوب",461,FALSE
"5500",484477424609271808,2014-07-02 23:23:13,"Non-Complaint","@uai_ou Eu não tenho que te dar desconto não. Chora lá com a @TAMAirlines. HAUHAUAHAUAH",620,FALSE
"5501",484477487099809792,2014-07-02 23:23:28,"Non-Complaint","#throwback @SouthwestAir spotted luv inside of @NO_Airport #swapic http://t.co/pLQ5HwfN6x",6,FALSE
"5502",484687232364998656,2014-07-03 13:16:55,"Non-Complaint","@FlyingBrussels Any updates on my luggage?",6,FALSE
"5503",484479181615411200,2014-07-02 23:30:12,"Non-Complaint","Here I come @VirginAmerica soon. #NewYorkBound",1542,FALSE
"5504",484480340623257600,2014-07-02 23:34:49,"Non-Complaint","Stuck for an hr on runway to Newark #FLL 😢 @united  ""@weatherchannel: The Belt Pkwy in Brooklyn NY heading west http://t.co/hxwDMju8rW",3729,FALSE
"5505",484480439743029248,2014-07-02 23:35:12,"Complaint","@united Flt5529 cancelled due to repairs. Rebooked for tmrw. Giving $7 food vouchers instead of a travel voucher is disappointing.",14,FALSE
"5506",484481258215337984,2014-07-02 23:38:27,"Complaint","@SouthwestAir strikes again! Delayed again! An additional 2-3 hours in Houston. #great",1306,FALSE
"5507",484485945593303040,2014-07-02 23:57:05,"Complaint","A bag issue delayed my @united flight originally. NOW there's a storm. Pls don't blame the weather!",1549,FALSE
"5508",484486102858752000,2014-07-02 23:57:42,"Non-Complaint","@DeltaAssist can I get some additional miles credited to my account?",19,FALSE
"5509",484487773894606848,2014-07-03 00:04:21,"Complaint","@JetBlue Thanks for a great experience! Especially since it was my 6 month olds first flight. Your staff was great!",37,FALSE
"5510",484488431595454464,2014-07-03 00:06:58,"Non-Complaint","#ShareTheLove @USAirways @JVMusicProject @PamMktgNut for being top HighValue members this week :)",31204,FALSE
"5511",484488660948369408,2014-07-03 00:07:52,"Complaint","@abermz @USAirways we seriously do this about once every 6 months. Last time was at Thanksgiving. Before that was last July 4th",193,FALSE
"5512",484488749238075392,2014-07-03 00:08:13,"Non-Complaint","With views like this and friendly service so much to love about @FlyAirNZ #windowseat #airtravel http://t.co/GJCwKCduwt",13,FALSE
"5513",484490758108758016,2014-07-03 00:16:12,"Non-Complaint","Travel anyone? Engaged couples: Apply for a FREE $50 @SouthwestAir gift card! Email: info@luvbx for app Drawn July 31 http://t.co/ADA9j3exGM",342,FALSE
"5514",484492151317733376,2014-07-03 00:21:44,"Non-Complaint","@flyPAL @RX931 1. 20mins 2. Rainbow Bridge! I can't miss that view and place! Too priceless! #PALfliesHaneda",55,FALSE
"5515",484495580555923456,2014-07-03 00:35:22,"Complaint","Why @united would you take our aircraft sitting at the gate and send it to LAX, so we can sit here even longer? #AllJeff'Up #Smiseked",89,FALSE
"5516",484496429067804672,2014-07-03 00:38:44,"Complaint","@FlyFrontier: The site isn't moving after I hit ""purchase"" re: checked bags. Is it a bug, or is it charging me for a bag each time?",448,FALSE
"5517",484498499396857856,2014-07-03 00:46:58,"Complaint","Airlines have been bad but I've never been screwed like @AirCanada screwed us today #fail @staralliance",47,FALSE
"5518",484499817817600000,2014-07-03 00:52:12,"Non-Complaint","@KLM Im trying to add a friend who's already booked her flight to my reservation/group. I've already checked in, how do I add her?",0,FALSE
"5519",484500285180493824,2014-07-03 00:54:04,"Non-Complaint","@lopezdoriga @viguerasfc @KLM @SanCadilla @SancadillaNorte @rudorivera se recomienda cambiar de gafas, letrero indica: Royal Dutch Airlines",12,FALSE
"5520",484501491739144192,2014-07-03 00:58:51,"Complaint","I was told through email to check in my flight now but The web check in site of @CebuPacificAir is not working. Has anyone tried this?",223,FALSE
"5521",484502511664246784,2014-07-03 01:02:55,"Complaint",".@united Male Gate Agent did this to 10 other people. Also full fare ticket checked bag. My bag made it on2 the plane yet I did not #problem",2940,FALSE
"5522",484504104341741568,2014-07-03 01:09:14,"Non-Complaint","Rare daytime arrival for @Delta @Airbus A330 at bom http://t.co/l7uXmoyaSZ #avgeek #photography #planespotting @AvPhotoIn @AircraftRetweet",360,FALSE
"5523",484506293026029568,2014-07-03 01:17:56,"Non-Complaint","Always a pleasure flying the new 737 on @AlaskaAir - DFW &gt; PDX #flyalaskaair",1725,FALSE
"5524",484506377612566528,2014-07-03 01:18:16,"Non-Complaint","@richardbranson one of your @VirginAmerica flight attendants is a total pro during the delays at #JFKAirport #kudos",235,FALSE
"5525",484508844282769408,2014-07-03 01:28:04,"Complaint","@USAirways I can't believe your website doesn't tell you what fees for canceling or changing a flight are until AFTER you change or cancel",17603,FALSE
"5526",484509884298178560,2014-07-03 01:32:12,"Complaint","@SpiritAirlines 45 minutes late but atleast I have landed safe in FLORIDA. Now let's pray my bags have arrived with me.",84,FALSE
"5527",484512707173818368,2014-07-03 01:43:25,"Complaint","More validation of why @USAirways  sucks. Horrible treatment on trip and no compensation for the turmoil they brought me.Never fly with them",214,FALSE
"5528",484514016618762240,2014-07-03 01:48:38,"Complaint","@smsnov4 @USAirways The update was the flight landed at 6:21 when it actually landed at 7:11. Glad FAA knew where to find the plane.",384,FALSE
"5529",484514398732435456,2014-07-03 01:50:09,"Non-Complaint","@asdfghjkara @SouthwestAir  When I was flying to #SDCC, the flight attendant got on the PA &amp; said ""What happens at Comic Con ends up on G4!""",126,FALSE
"5530",484514643159699456,2014-07-03 01:51:07,"Complaint","@crypticcallum @AirAsia yeah tbh i would just refuse to get off the phone unti lthey change you. their website is hopeless &gt;:(",161,FALSE
"5531",484517191740452864,2014-07-03 02:01:15,"Complaint","I've been on hold with @United for 54 minutes and counting.",269,FALSE
"5532",484518025555902464,2014-07-03 02:04:33,"Non-Complaint","@SouthwestAir   So what's going on with flight 3345??",30,FALSE
"5533",484518895881969664,2014-07-03 02:08:01,"Non-Complaint","@IndonesiaGaruda my email is frankyafandi@gmail.com. Thank you.",0,FALSE
"5534",484519214078644224,2014-07-03 02:09:17,"Complaint","@AmericanAir having the worst time with your automatic service after my flight got cancelled! Any help?",18,FALSE
"5535",484522700854272000,2014-07-03 02:23:08,"Non-Complaint","@AmericanAir LMFAO! I wasn't serious tho lol... The fact that you're offering me one is funny!",5249,FALSE
"5536",484524519848415232,2014-07-03 02:30:22,"Non-Complaint","@KLM comprei minha passagem dia 30/06 o cancelamento é sem ônus em até 7 dias?",1,FALSE
"5537",484524576769327104,2014-07-03 02:30:35,"Non-Complaint","@airfrance @AirFranceFR it's ready 10:30pm and AF011 is still not boarding. What is going on?! #delayedflight",106,FALSE
"5538",484526018053832704,2014-07-03 02:36:19,"Non-Complaint","@ljhill888 @united glad she is ok. still on hold here. latest option is son alone in DC 18 hours.",29,FALSE
"5539",484526455368347648,2014-07-03 02:38:03,"Non-Complaint","I hate #unitedairlines @united #NeverAgain #thisisbullshit",561,FALSE
"5540",484527298389868544,2014-07-03 02:41:24,"Non-Complaint","@Flyasiana 먹고싶네요진심~~~♥",45,FALSE
"5541",484527740234629120,2014-07-03 02:43:10,"Non-Complaint","@Danncutter Hi Dan, I'm so sorry about that. Can you plz send us your confirmation code to socialcare@alaskaair.com and we can follow... 1/2",114170,TRUE
"5542",484530536321261568,2014-07-03 02:54:16,"Complaint","@bjnovak @united the fireworks didn't go off at the time they were supposed to. Now they're just being cancelled. Sorry!",190,FALSE
"5543",484530541702545408,2014-07-03 02:54:17,"Non-Complaint","@AmericanAir inaugurated their Airbus A319 service @LITAirport today. @Airbus #Airbus @THV11 @FlyingPhotog http://t.co/OC7WPsJx4U",88,FALSE
"5544",484533287944474624,2014-07-03 03:05:12,"Non-Complaint","Just booked my trip on @united going to #PuntaCana #livelovepuntacana",96,FALSE
"5545",484534678813429760,2014-07-03 03:10:44,"Complaint","Still sitting at JFK @JetBlue. I have to be at work at 4am! Flight was supposed to be at 3:55pm. Now at 7 hours #delayedflight #JFK",11,FALSE
"5546",484535061056729088,2014-07-03 03:12:15,"Non-Complaint","@allthatmakesyou @united they obviously don't care about their customers:(",870,FALSE
"5547",484536099352498176,2014-07-03 03:16:22,"Non-Complaint","@IISuperwomanII @AmericanAir smh",70,FALSE
"5548",484536408405594112,2014-07-03 03:17:36,"Non-Complaint","@IISuperwomanII @AmericanAir hahah😂",76,FALSE
"5549",484537737551151104,2014-07-03 03:22:53,"Non-Complaint","Home bound via @flyPAL this July 11-20 in Gensan!!! #ComingHome http://t.co/o4OIbs4uG6",1892,FALSE
"5550",484539075232538624,2014-07-03 03:28:12,"Complaint","@united @twallach is who you need to communicate with. She is stuck in SFO despite having a ticket home. Our family vacation is ruined",870,FALSE
"5551",484542330348003328,2014-07-03 03:41:08,"Complaint","The only other thing @united could do to piss me off tonight, is if they replied to my tweet with a pic of a toy plane in a  vagina #oops",190,FALSE
"5552",484542704991621120,2014-07-03 03:42:37,"Non-Complaint","I'm at Lounge Istanbul - @turkishairlines (İstanbul, Türkiye) w/ 14 others https://t.co/689zZIYzRy",195,FALSE
"5553",484543848728002560,2014-07-03 03:47:10,"Non-Complaint","Dear @delta if y’all don’t get me off this plane.....",17477,FALSE
"5554",484544534940880896,2014-07-03 03:49:54,"Non-Complaint","Best part of flying @VirginAmerica ? Watching the @Cubs #dominate the #redSox with #homeruns ! #GoCubs",329,FALSE
"5555",484544716441010176,2014-07-03 03:50:37,"Non-Complaint","based on the @delta ""service"" i received in OAK, let's hope this costs them $1000/passenger (cash, not promise to use them again) + hotels",167,FALSE
"5556",484545270563094528,2014-07-03 03:52:49,"Non-Complaint","@CebuPacificAir will there be any upcoming promos for ceb-mnl flights for august?",253,FALSE
"5557",484549825883435008,2014-07-03 04:10:55,"Complaint","@usairways outside of twitter—your customer service was terrible. Both with me and my sister @HungrySofia who was on the same flight.",441,FALSE
"5558",484550197838483456,2014-07-03 04:12:24,"Non-Complaint","@jenniedelicious @AmericanAir is having a GREAT evening: http://t.co/BuBOzOZSFg #theybettershapeup",383,FALSE
"5559",484551413763014656,2014-07-03 04:17:14,"Complaint","Hey @SunCountryAir why am I not allowed to check in online without paying $5? What kind of garbage is this?",2356,FALSE
"5560",484552096344051712,2014-07-03 04:19:56,"Non-Complaint",".@AirAsiaIn to have multi-hub strategy and fares to go up if luggage charges not allowed - @AirAsia Official.",30022,TRUE
"5561",484554347682856960,2014-07-03 04:28:53,"Non-Complaint","God, that is one sexy beast. #planelust cc @united @ United Airlines First Class Lounge at Tokyo… http://t.co/IhbpVHiVRt",163478,TRUE
"5562",484555067891388416,2014-07-03 04:31:45,"Non-Complaint","@Davenius @Delta dude!!",1566,FALSE
"5563",484556316774391808,2014-07-03 04:36:43,"Non-Complaint","So sad I'm flying @united and not @AlaskaAir! @AlaskaAir will ship Oregon wines for free and cover your tasting fees at the wineries.",12,FALSE
"5564",484556914508849152,2014-07-03 04:39:05,"Non-Complaint","@soyjuanelo @KLM pd. Igual los CM's cuando tratan con publico a nivel global deben de tener cuidado con los contenidos",432,FALSE
"5565",484560914285223936,2014-07-03 04:54:59,"Non-Complaint",".@AmericanAir @eveskim we've shared with customer relations. Their response was a fake email address. Very helpful *cough* NOT *cough*",64,FALSE
"5566",484567104281014272,2014-07-03 05:19:35,"Non-Complaint","@AlaskaAir and fun to fly home to Seattle on @DangeRussWilson's plane ;)",3034,FALSE
"5567",484568525504143360,2014-07-03 05:25:13,"Non-Complaint","@Stefani27 @SouthwestAir paaaaaaaaaaaaaartay?",645,FALSE
"5568",484569379934588928,2014-07-03 05:28:37,"Complaint","@USAirways :now when they found a pilot at 1am, they now remembered to fuel the plane after &gt;7hrs and then they spill it..firebrigade n all",60,FALSE
"5569",484569535564251136,2014-07-03 05:29:14,"Non-Complaint","@KLM my reference number was ARNKL 1043.but my tag says ARKNL10453?? United number 0016 709732 #Nashville",4887,TRUE
"5570",484576086945038336,2014-07-03 05:55:16,"Non-Complaint","Manila for one night now on the plane heading to Cebu with @flyPAL #Philippines #Manila #Cebu #",146,FALSE
"5571",484577281625452544,2014-07-03 06:00:01,"Non-Complaint","@sefbos you're disappointed and baffled about @united's lack of response too???",100479,FALSE
"5572",484579690615959552,2014-07-03 06:09:35,"Complaint","@USAirways wow! From 6pm to 2:30am !? That's quite an achievement right? y couldn't u guys arrange for a diff plane earlier !?!",196,FALSE
"5573",484579803774074880,2014-07-03 06:10:02,"Non-Complaint","@TAMAirlines podem me ajudar a achar alguma passagem de GRU pra qualquer lugar na europa na primeira semana de janeiro15 por até 35k pts? &lt;3",322,FALSE
"5574",484579832471515136,2014-07-03 06:10:09,"Non-Complaint","@British_Airways Just arrived back to T5. Please advise how I can provide feedback on the flight",188,FALSE
"5575",484582378946711552,2014-07-03 06:20:16,"Non-Complaint","@rgforman @delta a whole flight full.",208,FALSE
"5576",484582523679145984,2014-07-03 06:20:51,"Non-Complaint","@Ella_Hooper @IndonesiaGaruda this suxx",748,FALSE
"5577",484584911861317632,2014-07-03 06:30:20,"Non-Complaint","@united Sent confirmation and MileagePlus in DM. Thanks for looking into this for me.",26,FALSE
"5578",484586013734354944,2014-07-03 06:34:43,"Complaint","@AmericanAir .. processed that ticket incorrectly. Can't get me to Reno in time for work tomorrow unless they put me on SWA which they won't",337,FALSE
"5579",484869311518224384,2014-07-04 01:20:26,"Non-Complaint","Like humanity needs to stop reproducing. Immediately. #charlotteairport @USAirways",189,FALSE
"5580",484597997435502592,2014-07-03 07:22:20,"Non-Complaint","@JetBlue So? Solution? Compensation?",6554,FALSE
"5581",484601709235146752,2014-07-03 07:37:05,"Non-Complaint","@_HKhodary @JetBlue lol",6554,FALSE
"5582",484602351396081664,2014-07-03 07:39:38,"Non-Complaint","@KLM  please do the needfull",27,FALSE
"5583",484606432122527744,2014-07-03 07:55:51,"Non-Complaint","@berggo alltid sparar man in någon krona på toapapper om inte annat,, jag vägrar flyga med @ryanair never again!",2071,FALSE
"5584",484614280562876416,2014-07-03 08:27:02,"Non-Complaint","@VuelingClients @vueling estem esperant fa més de 3 hores a Florència l arribada de l avió en direcció Barcelona.. Això es un servei pèssim",68,FALSE
"5585",484616749816766464,2014-07-03 08:36:51,"Complaint","I'm not willing to die to travel, but this is the only flight delayed &amp; to be given the last flight of the night...makes no sense @JetBlue.",222,FALSE
"5586",484619435815473152,2014-07-03 08:47:31,"Non-Complaint","La compagnie #aérienne @BritishAirways évalue le #bonheur de ses passagers avec la « Happiness Blanket » http://t.co/v6gikJeLNa",643,FALSE
"5587",484621474590752768,2014-07-03 08:55:38,"Complaint","@tianaohhh @asabfb @united my luggage was lost too. never found.",936,FALSE
"5588",484622683561152512,2014-07-03 09:00:26,"Complaint","A company that has a turnover of 5 BLN USD cannot plan crew properly &amp; cancels flights cause crew is not enough @JetBlue",6554,FALSE
"5589",484629701223522304,2014-07-03 09:28:19,"Non-Complaint","Pls RT so they know we care: @British_Airways we ask: Stop aiding cruel #orca circus acts by selling #seaworld trips http://t.co/IWlxcAMnNt",184,FALSE
"5590",484629726963978240,2014-07-03 09:28:25,"Complaint","So @British_Airways say my luggage didn't come in on last night's flight either. Now looks like I'll have to cancel my visa interview 😟",668,FALSE
"5591",484637054467190784,2014-07-03 09:57:32,"Non-Complaint","@asabfb @united 
Why what is the reason?",924,FALSE
"5592",484638247621230592,2014-07-03 10:02:17,"Complaint","@vueling after standing in line for 35 mins at your gate in Barcelona. I'm told to go to another Vueling gate specific to Gatwick? #NotCool",206,FALSE
"5593",484639049911529472,2014-07-03 10:05:28,"Non-Complaint","La compañía @vueling celebra los 10 años de su primer despegue. Desde Oporto directo a: #París, #Barcelona, #Bruselas
http://t.co/a0RJxkSaWJ",1168,FALSE
"5594",484639144447311872,2014-07-03 10:05:50,"Non-Complaint","""@kachwanya: Turkish Airlines..great service and very organized"" I always fli @TurkishAirlines, always great :-)",911,FALSE
"5595",484639301964406784,2014-07-03 10:06:28,"Non-Complaint","@Plane_Talking @SingaporeAir Its an absolute treat!  I hope you get the chance sometime. Business Class is like being royalty!",104,FALSE
"5596",484639337779195904,2014-07-03 10:06:36,"Non-Complaint","@flyPAL what are the payment terms during the Travel Expo this weekend? are all major credit cards accepted?",174,FALSE
"5597",484642545838731264,2014-07-03 10:19:21,"Complaint","@AmericanAir &amp; @USAirways you need to get your act together. You're customers hate you. #waitingforever",160,FALSE
"5598",484644323812999168,2014-07-03 10:26:25,"Non-Complaint","@KLM Oei, PIR nummer? Kan ik ook vluchtnummer doorgeven?",392,FALSE
"5599",484648217657610240,2014-07-03 10:41:54,"Non-Complaint","@airlivenet @British_Airways Its Landed and it was going very fast touchdown at approx 144 knots #selcal",20,FALSE
"5600",484649557939453952,2014-07-03 10:47:13,"Complaint","@Ryanair it is shocking that you don't give people to queue/stay on hold on your phone line and just end the call. #horriblecustomerservice",25,FALSE
"5601",484650037428105216,2014-07-03 10:49:07,"Non-Complaint","@alenirem1905 @ucurbenipegasus umut fakirin ekmeği diyosun :)",2593,FALSE
"5602",484650484234743808,2014-07-03 10:50:54,"Non-Complaint","@airlivenet @british_airways @jaygills74  put some pics of it passing over Chiswick on my timeline",620,FALSE
"5603",484654000814686208,2014-07-03 11:04:52,"Non-Complaint","Le Mont Blanc (enfin dégagé) vous est offert par @FlyingBrussels http://t.co/7VIuDCyfwN",3836,FALSE
"5604",484654977974300672,2014-07-03 11:08:45,"Non-Complaint","@MichelleObong @Delta - You wrote $30 but meant $300, correct?  It's important that I get this nailed down.  Thanks!",402,FALSE
"5605",484656320134393856,2014-07-03 11:14:05,"Non-Complaint","@united your decision to cancel flights out of Richmond &amp; Newark on Friday morning is a joke. http://t.co/2fIXzlGgDL",1147,FALSE
"5606",484656958851776512,2014-07-03 11:16:38,"Non-Complaint","@British_Airways Offended by Simon Calder's description of Huddersfield in May 2014 Highlife #entrailsofhuddersfield",218,FALSE
"5607",484877600037158912,2014-07-04 01:53:23,"Complaint","I couldn't be more pissed off at @united right now. Thank you for ruining my 4th of July weekend",237,FALSE
"5608",484657480409317376,2014-07-03 11:18:42,"Non-Complaint","@martgenia @british_airways  took a photo of it landing near Chiswick",621,FALSE
"5609",484659304587218944,2014-07-03 11:25:57,"Non-Complaint","@DeltaAssist I really keep trying to stick with you guise... If I buy a ticket it some come with some guarantee that I'll have a seat",94,FALSE
"5610",484660955146502144,2014-07-03 11:32:30,"Complaint","So glad the @AmericanAir computer systems are down so that I will most likely miss my flight...thanks AA http://t.co/7kDwNBDNjB",343,FALSE
"5611",484661443997224960,2014-07-03 11:34:27,"Non-Complaint","#TurnUp RT @ChenoaMaxwell: This @Delta terminal so #tech savvy! #chenoasays ❤️ it! @essencefest here I come! http://t.co/bDkd3UMqWC",234,FALSE
"5612",484666602320039936,2014-07-03 11:54:57,"Non-Complaint","#storm or no storm....nothing stops a @southwestair flight from taking off!! #swapic gingerhardage http://t.co/XTUvAy5NhQ",128,FALSE
"5613",484667206349750272,2014-07-03 11:57:21,"Non-Complaint","@DeltaAssist this crew rocks!!! Flight DL782. Marguerite is a pure gem. Thank her for her 49 years of service.",282,FALSE
"5614",484668174420279296,2014-07-03 12:01:12,"Complaint","Hey @united you cancelled my flight today and rebooked me on Sunday. All in you gave me 45 minutes in my destination before I have to return",11,FALSE
"5615",484672262558466048,2014-07-03 12:17:26,"Non-Complaint","@ViajesCanaima @KLM @AmericanAir @arianuchis @CNNEE  fachada de la ciudad de Mucuchies Merida Venezuela http://t.co/1gnUmqjVjI",73,FALSE
"5616",484672129301229568,2014-07-03 12:16:55,"Non-Complaint","Estem muntant una de bona pels 10A de @vueling! #BBQ #Festadedia ;) http://t.co/DABagP4snc http://t.co/j2FpOiqi2S",491,FALSE
"5617",484674378882617344,2014-07-03 12:25:51,"Non-Complaint","@DeltaAssist I haven't been getting my spg crossover rewards. Registered17dec13",40,FALSE
"5618",484675125313155072,2014-07-03 12:28:49,"Non-Complaint","Been up all night. Got to the airport at 4a and I'm exhausted!!! But I must say my @SouthwestAir crew is giving me LIFE!",81,FALSE
"5619",484675487180914688,2014-07-03 12:30:15,"Complaint","@AmericanAir what exactly are you doing to fix this extremely long checkin line at newark airport!? because this is absolutely unacceptable",14,FALSE
"5620",484675677656846336,2014-07-03 12:31:01,"Non-Complaint","Contact Peter Armstrong at Rocky Mountaineer @PatOndabak @JohnFurrToronto @VIA_Rail @AirCanada @WestJet",208,FALSE
"5621",484675971401142272,2014-07-03 12:32:11,"Non-Complaint","@AmericanAir resubmit for reconsideration, huh. Whatever happened to ""someone will contact you directly, we want to win you back, Joey?""",117,FALSE
"5622",484676254667653120,2014-07-03 12:33:18,"Complaint","@AmericanAir I guess so long as you tweet publicly that you're willing to help, you've mitigated the risk of looking bad. But I'm not fooled",117,FALSE
"5623",484676816180097024,2014-07-03 12:35:32,"Non-Complaint","Intentando llamar al servicio telefónico  @Ryanair me he gastado 7,80€ y todavía no he podido contactar con ustdes. @consumidores @facua",149,FALSE
"5624",484677094837071872,2014-07-03 12:36:38,"Complaint","What a joke @BritishAirways - 2 years of Avios saved to book first class. Booked 4 months ago and now you tell me you can't offer it!?",491,FALSE
"5625",484679690427187200,2014-07-03 12:46:57,"Non-Complaint","#AirAsia all set to give #indianrailways a run for their money

Read PTI report 

http://t.co/V7frbjmTv7

@MittuChandilya #aviation @AirAsia",155,FALSE
"5626",484681060190814208,2014-07-03 12:52:24,"Non-Complaint","Hola @united somos @SugeriOnline, un espacio para premiar a las marcas y escuchar #LaVozDelConsumidor. ¿Nos seguís?",545,FALSE
