source,text,created_at,retweet_count,favorite_count,id_str,utc_timestamp,est_timestamp,year,month,source2
Twitter for iPhone,"JOBS, JOBS, JOBS! ",2017 Nov 03 16:22:11 ,16270,68056,926484660946862085,2017-11-03T16:22:11Z,2017-11-03T16:22:11Z,2017,11,trump
Twitter for iPhone,"The rigged Dem Primary, one of the biggest political stories in years, got ZERO coverage on Fake News Network TV last night. Disgraceful!",2017 Nov 03 16:09:52 ,26212,95184,926481563214376961,2017-11-03T16:09:52Z,2017-11-03T16:09:52Z,2017,11,trump
Twitter for iPhone,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam  the Philippines. Will never let you down!",2017 Nov 03 14:45:56 ,14128,75058,926460439000698880,2017-11-03T14:45:56Z,2017-11-03T14:45:56Z,2017,11,trump
Twitter for iPhone,"I always felt I would be running and winning against Bernie Sanders, not Crooked H, without cheating, I was right.",2017 Nov 03 14:29:55 ,17115,83194,926456409260285952,2017-11-03T14:29:55Z,2017-11-03T14:29:55Z,2017,11,trump
Twitter for iPhone,Bernie Sanders supporters have every right to be apoplectic of the complete theft of the Dem primary by Crooked Hillary!,2017 Nov 03 14:28:34 ,16598,78239,926456069047582721,2017-11-03T14:28:34Z,2017-11-03T14:28:34Z,2017,11,trump
Twitter for iPhone,"...Based on that, the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!",2017 Nov 03 12:11:33 ,15413,71282,926421589159182339,2017-11-03T12:11:33Z,2017-11-03T12:11:33Z,2017,11,trump
Twitter for iPhone,"ISIS just claimed the Degenerate Animal who killed, and so badly wounded, the wonderful people on the West Side, was ""their soldier."" .....",2017 Nov 03 12:03:50 ,14799,58387,926419647708258304,2017-11-03T12:03:50Z,2017-11-03T12:03:50Z,2017,11,trump
Twitter for iPhone,"Pocahontas just stated that the Democrats, lead by the legendary Crooked Hillary Clinton, rigged the Primaries! Lets go FBI  Justice Dept.",2017 Nov 03 11:55:29 ,29297,104174,926417546038923264,2017-11-03T11:55:29Z,2017-11-03T11:55:29Z,2017,11,trump
Twitter for iPhone,The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC  then stole the Democratic Primary from Crazy Bernie!,2017 Nov 03 11:48:10 ,19132,76932,926415703476928512,2017-11-03T11:48:10Z,2017-11-03T11:48:10Z,2017,11,trump
Twitter for iPhone,"....People are angry.  At some point the Justice Department, and the FBI, must do what is right and proper. The American public deserves it!",2017 Nov 03 11:11:33 ,30923,132126,926406490763784194,2017-11-03T11:11:33Z,2017-11-03T11:11:33Z,2017,11,trump
Twitter for iPhone,"...New Donna B book says she paid for and stole the Dem Primary. What about the deleted E-mails, Uranium, Podesta, the Server, plus, plus...",2017 Nov 03 11:03:59 ,18237,72664,926404584456773632,2017-11-03T11:03:59Z,2017-11-03T11:03:59Z,2017,11,trump
Twitter for iPhone,Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary  the Dems..,2017 Nov 03 10:57:47 ,23055,87852,926403023861141504,2017-11-03T10:57:47Z,2017-11-03T10:57:47Z,2017,11,trump
Twitter for iPhone,My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.,2017 Nov 03 10:51:51 ,27721,108996,926401530013642765,2017-11-03T10:51:51Z,2017-11-03T10:51:51Z,2017,11,trump
Twitter for iPhone,I will be interviewed by @IngrahamAngle on @FoxNews at 10:00. Enjoy!,2017 Nov 03 01:29:54 ,7438,41955,926260114146889728,2017-11-03T01:29:54Z,2017-11-03T01:29:54Z,2017,11,trump
Twitter for iPhone,The @TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!,2017 Nov 03 01:26:48 ,17251,64840,926259330474704900,2017-11-03T01:26:48Z,2017-11-03T01:26:48Z,2017,11,trump
Twitter for iPhone,....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?,2017 Nov 03 00:48:09 ,25528,91825,926249604936556545,2017-11-03T00:48:09Z,2017-11-03T00:48:09Z,2017,11,trump
Twitter for iPhone,Donna Brazile just stated the DNC RIGGED the system to illegally steal the Primary from Bernie Sanders. Bought and paid for by Crooked H....,2017 Nov 03 00:39:57 ,24558,83522,926247543801044993,2017-11-03T00:39:57Z,2017-11-03T00:39:57Z,2017,11,trump
Twitter for iPhone,"Great Tax Cut rollout today. The lobbyists are storming Capital Hill, but the Republicans will hold strong and do what is right for America!",2017 Nov 03 00:05:07 ,13378,64743,926238774773862400,2017-11-03T00:05:07Z,2017-11-03T00:05:07Z,2017,11,trump
Twitter for iPhone,"Today, it was my pleasure and great honor to announce my nomination of Jerome Powell to be the next Chairman of the @FederalReserve. ",2017 Nov 02 22:35:43 ,9470,43458,926216279287042048,2017-11-02T22:35:43Z,2017-11-02T22:35:43Z,2017,11,trump
Twitter for iPad,"Broadcom's move to America=$20 BILLION of annual rev into U.S.A., $3+ BILLION/yr. in research/engineering  $6 BILLION/yr. in manufacturing. ",2017 Nov 02 20:33:18 ,14126,55961,926185468911382529,2017-11-02T20:33:18Z,2017-11-02T20:33:18Z,2017,11,trump
Twitter for iPad,"Today, we are thrilled to welcome @Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A..... ",2017 Nov 02 19:58:56 ,10671,46775,926176823117074433,2017-11-02T19:58:56Z,2017-11-02T19:58:56Z,2017,11,trump
Twitter for iPhone,Congress must end chain migration so that we can have a system that is SECURITY BASED! We need to make AMERICA SAFE! #USA🇺🇸 ,2017 Nov 02 18:43:47 ,13686,54953,926157911151214592,2017-11-02T18:43:47Z,2017-11-02T18:43:47Z,2017,11,trump
Twitter for iPhone,I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security. ,2017 Nov 02 18:33:47 ,18219,74767,926155393490878464,2017-11-02T18:33:47Z,2017-11-02T18:33:47Z,2017,11,trump
Twitter for iPad,"Congratulations to the Houston @Astros, 2017 #WorldSeries Champions⚾️#HoustonStrong #EarnHistory ",2017 Nov 02 17:31:32 ,11544,55900,926139726129704960,2017-11-02T17:31:32Z,2017-11-02T17:31:32Z,2017,11,trump
Twitter for iPhone,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!,2017 Nov 02 11:54:36 ,17440,85310,926054936718307328,2017-11-02T11:54:36Z,2017-11-02T11:54:36Z,2017,11,trump
Twitter for iPhone,Would love to send the NYC terrorist to Guantanamo but statistically that process takes much longer than going through the Federal system...,2017 Nov 02 11:50:46 ,14041,70594,926053970535243777,2017-11-02T11:50:46Z,2017-11-02T11:50:46Z,2017,11,trump
Twitter for iPhone,"NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people, badly injured 12. SHOULD GET DEATH PENALTY!",2017 Nov 02 03:43:18 ,43455,173510,925931294705545216,2017-11-02T03:43:18Z,2017-11-02T03:43:18Z,2017,11,trump
Twitter for iPhone,"Great mtg w/ @Cabinet today. Tomorrow, I will be announcing the new head of the Fed. I think you will be extremely impressed by this person! ",2017 Nov 02 03:21:56 ,8265,40469,925925920304779264,2017-11-02T03:21:56Z,2017-11-02T03:21:56Z,2017,11,trump
Twitter for iPhone,"Happy birthday to @garyplayer, a truly great Champion and Person!",2017 Nov 02 02:45:57 ,5181,34771,925916863401480192,2017-11-02T02:45:57Z,2017-11-02T02:45:57Z,2017,11,trump
Twitter for iPhone,It is finally happening for our great clean coal miners! ,2017 Nov 02 02:30:43 ,10387,46176,925913030159937537,2017-11-02T02:30:43Z,2017-11-02T02:30:43Z,2017,11,trump
Twitter for iPhone,The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!,2017 Nov 02 02:19:44 ,23108,107846,925910265060831232,2017-11-02T02:19:44Z,2017-11-02T02:19:44Z,2017,11,trump
Twitter for iPhone,Just spoke to President Macri of Argentina about the five proud and wonderful men killed in the West Side terror attack. God be with them!,2017 Nov 02 02:09:21 ,13776,71331,925907651350941696,2017-11-02T02:09:21Z,2017-11-02T02:09:21Z,2017,11,trump
Twitter for iPad,"CHAIN MIGRATION must end now! Some people come in, and they bring their whole family with them, who can be truly evil. NOT ACCEPTABLE! ",2017 Nov 01 23:03:26 ,22322,76452,925860866767163393,2017-11-01T23:03:26Z,2017-11-01T23:03:26Z,2017,11,trump
Twitter for iPhone,@SenateMajLdr @SenateGOP ...and Appeals Court Judges at a record clip! Our courts are rapidly changing for the better!,2017 Nov 01 22:03:27 ,7193,35005,925845770724618240,2017-11-01T22:03:27Z,2017-11-01T22:03:27Z,2017,11,trump
Twitter for iPhone,Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...,2017 Nov 01 22:03:19 ,8476,42572,925845735089889280,2017-11-01T22:03:19Z,2017-11-01T22:03:19Z,2017,11,trump
Twitter for iPhone,"Thank you to the GREAT NYPD, First Responders and all govt officials for having handled the terrible West Side attack so professionally! ",2017 Nov 01 21:14:33 ,12354,57483,925833462426292226,2017-11-01T21:14:33Z,2017-11-01T21:14:33Z,2017,11,trump
Twitter for iPhone,@NYGovCuomo @NYCMayor ...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrong,2017 Nov 01 20:14:27 ,5422,29360,925818338172915712,2017-11-01T20:14:27Z,2017-11-01T20:14:27Z,2017,11,trump
Twitter for iPhone,Just spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...,2017 Nov 01 20:14:17 ,6516,35013,925818295462322184,2017-11-01T20:14:17Z,2017-11-01T20:14:17Z,2017,11,trump
Media Studio,We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones. ,2017 Nov 01 19:26:47 ,12690,56307,925806343855984647,2017-11-01T19:26:47Z,2017-11-01T19:26:47Z,2017,11,aides
Twitter for iPhone,....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER,2017 Nov 01 15:03:29 ,11783,56219,925740081805217792,2017-11-01T15:03:29Z,2017-11-01T15:03:29Z,2017,11,trump
Twitter for iPhone,Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....,2017 Nov 01 14:59:43 ,17634,83073,925739132579729420,2017-11-01T14:59:43Z,2017-11-01T14:59:43Z,2017,11,trump
Twitter for iPad,#NYCStrong #USA🇺🇸 ,2017 Nov 01 13:30:32 ,8926,40093,925716689064427520,2017-11-01T13:30:32Z,2017-11-01T13:30:32Z,2017,11,trump
Twitter for iPhone,"""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends",2017 Nov 01 11:40:14 ,21428,77686,925688931823300609,2017-11-01T11:40:14Z,2017-11-01T11:40:14Z,2017,11,trump
Twitter for iPhone,"We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter).  @foxandfriends",2017 Nov 01 11:30:48 ,26172,102486,925686558304464897,2017-11-01T11:30:48Z,2017-11-01T11:30:48Z,2017,11,trump
Twitter for iPhone,"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.",2017 Nov 01 11:24:32 ,37718,132205,925684982307348480,2017-11-01T11:24:32Z,2017-11-01T11:24:32Z,2017,11,trump
Twitter for iPhone,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!",2017 Nov 01 01:26:22 ,37799,150010,925534445393928199,2017-11-01T01:26:22Z,2017-11-01T01:26:22Z,2017,10,trump
Twitter for iPhone,The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!,2017 Nov 01 01:22:20 ,13721,69956,925533433597775873,2017-11-01T01:22:20Z,2017-11-01T01:22:20Z,2017,10,trump
Twitter for iPhone,"My thoughts, condolences and prayers to the victims and families of the New York City terrorist attack. God and your country are with you!",2017 Oct 31 22:57:40 ,26364,114627,925497025386500096,2017-10-31T22:57:40Z,2017-10-31T22:57:40Z,2017,10,trump
Twitter for iPhone,"We must not allow ISIS to return, or enter, our country after defeating them in the Middle East and elsewhere. Enough!",2017 Oct 31 22:31:45 ,36362,143823,925490503218589696,2017-10-31T22:31:45Z,2017-10-31T22:31:45Z,2017,10,trump
Twitter for iPhone,"In NYC, looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!",2017 Oct 31 21:30:04 ,25707,111025,925474979914887168,2017-10-31T21:30:04Z,2017-10-31T21:30:04Z,2017,10,trump
Twitter for iPad,"U.S. COAL PRODUCTION
Up📈7.8% past year. 
Down📉31.5% last 10 years. 
#EndingWarOnCoal ",2017 Oct 31 19:41:25 ,11071,44437,925447637708496897,2017-10-31T19:41:25Z,2017-10-31T19:41:25Z,2017,10,trump
Twitter for iPhone,“Home Prices Reach New All-Time Highs in August” Read more:  ,2017 Oct 31 19:14:31 ,6526,29500,925440868575797252,2017-10-31T19:14:31Z,2017-10-31T19:14:31Z,2017,10,trump
Twitter for iPad,"""Consumer Confidence Hits Highest Level Since December 2000"" Read more:  ",2017 Oct 31 18:11:11 ,10456,41278,925424931390873602,2017-10-31T18:11:11Z,2017-10-31T18:11:11Z,2017,10,trump
Media Studio,"Wishing everyone a safe and Happy Halloween!
#Halloween2017 ",2017 Oct 31 16:08:36 ,14090,63082,925394079982280704,2017-10-31T16:08:36Z,2017-10-31T16:08:36Z,2017,10,aides
Twitter for iPhone,Thank you @LuisRiveraMarin! ,2017 Oct 31 15:48:22 ,6007,28402,925388990177562625,2017-10-31T15:48:22Z,2017-10-31T15:48:22Z,2017,10,trump
Twitter for iPhone,“Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks” ,2017 Oct 31 14:46:24 ,10034,37503,925373392827666432,2017-10-31T14:46:24Z,2017-10-31T14:46:24Z,2017,10,trump
Twitter for iPhone,"....earth shattering. He and his brother could Drain The Swamp, which would be yet another campaign promise fulfilled. Fake News weak!",2017 Oct 31 14:10:42 ,12677,53862,925364408364171265,2017-10-31T14:10:42Z,2017-10-31T14:10:42Z,2017,10,trump
Twitter for iPhone,"The biggest story yesterday, the one that has the Dems in a dither, is Podesta running from his firm. What he know about Crooked Dems is....",2017 Oct 31 14:06:27 ,17892,68922,925363340553211909,2017-10-31T14:06:27Z,2017-10-31T14:06:27Z,2017,10,trump
Twitter for iPhone,I hope people will start to focus on our Massive Tax Cuts for Business (jobs) and the Middle Class (in addition to Democrat corruption)!,2017 Oct 31 12:21:06 ,17325,76775,925336826717593600,2017-10-31T12:21:06Z,2017-10-31T12:21:06Z,2017,10,trump
Twitter for iPhone,"....came to the campaign. Few people knew the young, low level volunteer named George, who has already proven to be a liar. Check the DEMS!",2017 Oct 31 12:16:08 ,12889,56964,925335577217683456,2017-10-31T12:16:08Z,2017-10-31T12:16:08Z,2017,10,trump
Twitter for iPhone,"The Fake News is working overtime. As Paul Manaforts lawyer said, there was ""no collusion"" and events mentioned took place long before he...",2017 Oct 31 12:09:41 ,14552,60002,925333956110757888,2017-10-31T12:09:41Z,2017-10-31T12:09:41Z,2017,10,trump
Twitter for iPhone,"....Also, there is NO COLLUSION!",2017 Oct 30 14:28:10 ,23347,93864,925006418989715456,2017-10-30T14:28:10Z,2017-10-30T14:28:10Z,2017,10,trump
Twitter for iPhone,"Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary  the Dems the focus?????",2017 Oct 30 14:25:09 ,35801,123689,925005659569041409,2017-10-30T14:25:09Z,2017-10-30T14:25:09Z,2017,10,trump
Twitter for iPhone,Great job by MichaelCaputo on @foxandfriends.,2017 Oct 30 11:50:26 ,7775,44301,924966722544848896,2017-10-30T11:50:26Z,2017-10-30T11:50:26Z,2017,10,trump
Twitter for iPhone,"Report out that Obama Campaign paid $972,000 to Fusion GPS. The firm also got $12,400,000 (really?) from DNC. Nobody knows who OK'd!",2017 Oct 30 11:37:36 ,34730,110605,924963492645437441,2017-10-30T11:37:36Z,2017-10-30T11:37:36Z,2017,10,trump
Twitter for iPhone,"All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts  Reform. Is this coincidental? NOT!",2017 Oct 29 14:48:09 ,24182,94912,924649059520073730,2017-10-29T14:48:09Z,2017-10-29T14:48:09Z,2017,10,trump
Twitter for iPhone,"...are now fighting back like never before. There is so much GUILT by Democrats/Clinton, and now the facts are pouring out. DO SOMETHING!",2017 Oct 29 14:17:14 ,25711,103162,924641278947622913,2017-10-29T14:17:14Z,2017-10-29T14:17:14Z,2017,10,trump
Twitter for iPhone,"...""collusion,"" which doesn't exist. The Dems are using this terrible (and bad for our country) Witch Hunt for evil politics, but the R's...",2017 Oct 29 14:09:51 ,18343,76214,924639422066384896,2017-10-29T14:09:51Z,2017-10-29T14:09:51Z,2017,10,trump
Twitter for iPhone,"...the Uranium to Russia deal, the  33,000 plus deleted Emails, the Comey fix and so much more. Instead they look at phony Trump/Russia,....",2017 Oct 29 14:02:37 ,24360,90215,924637600094326784,2017-10-29T14:02:37Z,2017-10-29T14:02:37Z,2017,10,trump
Twitter for iPhone,"Never seen such Republican ANGER  UNITY as I have concerning the lack of investigation on Clinton made Fake Dossier (now $12,000,000?),....",2017 Oct 29 13:53:43 ,30780,114789,924635359480303616,2017-10-29T13:53:43Z,2017-10-29T13:53:43Z,2017,10,trump
Twitter for iPhone,"As usual, the ObamaCare premiums will be up (the Dems own it), but we will Repeal  Replace and have great Healthcare soon after Tax Cuts!",2017 Oct 29 13:12:47 ,14577,69208,924625061100867584,2017-10-29T13:12:47Z,2017-10-29T13:12:47Z,2017,10,trump
Twitter for iPhone,"JFK Files are released, long ahead of schedule!",2017 Oct 28 23:15:39 ,20238,95386,924414387343028224,2017-10-28T23:15:39Z,2017-10-28T23:15:39Z,2017,10,trump
Twitter for iPhone,While not at all presidential I must point out that the Sloppy Michael Moore Show on Broadway was a TOTAL BOMB and was forced to close. Sad!,2017 Oct 28 22:19:42 ,26297,118041,924400308834455552,2017-10-28T22:19:42Z,2017-10-28T22:19:42Z,2017,10,trump
Twitter for iPhone,"Happy #FirstRespondersDay to all of our HEROES out there. We are forever grateful to you for your service, sacrifice and courage 24/7/365! ",2017 Oct 28 22:08:30 ,15183,64713,924397489037430784,2017-10-28T22:08:30Z,2017-10-28T22:08:30Z,2017,10,trump
Twitter for iPad,...in order to put any and all conspiracy theories to rest.,2017 Oct 28 21:10:36 ,10859,55183,924382919845666816,2017-10-28T21:10:36Z,2017-10-28T21:10:36Z,2017,10,trump
Twitter for iPad,"...addresses of any mentioned person who is still living. I am doing this for reasons of full disclosure, transparency and...",2017 Oct 28 21:09:57 ,10697,52263,924382752941756421,2017-10-28T21:09:57Z,2017-10-28T21:09:57Z,2017,10,trump
Twitter for iPad,"After strict consultation with General Kelly, the CIA and other Agencies, I will be releasing ALL #JFKFiles other than the names and...",2017 Oct 28 21:09:00 ,17357,73321,924382514613030912,2017-10-28T21:09:00Z,2017-10-28T21:09:00Z,2017,10,trump
Twitter for iPad,Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating!  ,2017 Oct 28 14:37:38 ,9296,42273,924284026394959872,2017-10-28T14:37:38Z,2017-10-28T14:37:38Z,2017,10,trump
Twitter for iPhone,Just read the nice remarks by President Jimmy Carter about me and how badly I am treated by the press (Fake News). Thank you Mr. President!,2017 Oct 28 12:28:28 ,24370,134020,924251519121346560,2017-10-28T12:28:28Z,2017-10-28T12:28:28Z,2017,10,trump
Twitter for iPhone,Very little reporting about the GREAT GDP numbers announced yesterday (3.0 despite the big hurricane hits). Best consecutive Q's in years!,2017 Oct 28 12:22:12 ,21327,90590,924249943719727104,2017-10-28T12:22:12Z,2017-10-28T12:22:12Z,2017,10,trump
Twitter for iPhone,"“WHAT HAPPENED”

“How Team Hillary played the press for fools on Russia”
➡️

NOW WE KNOW! ",2017 Oct 28 02:13:28 ,26272,70296,924096747122634752,2017-10-28T02:13:28Z,2017-10-28T02:13:28Z,2017,10,trump
Twitter Web Client,#JFKFiles ,2017 Oct 28 00:05:45 ,18025,67193,924064610038272000,2017-10-28T00:05:45Z,2017-10-28T00:05:45Z,2017,10,trump
Twitter for iPad,"Happy Birthday @TheLeeGreenwood!
#FlashbackFriday ",2017 Oct 27 23:33:14 ,10335,42936,924056425298571265,2017-10-27T23:33:14Z,2017-10-27T23:33:14Z,2017,10,trump
Twitter for iPad,"People are anxiously awaiting my decision as to who the next head of the Fed will be....
🎥",2017 Oct 27 21:17:31 ,9029,45721,924022268929433600,2017-10-27T21:17:31Z,2017-10-27T21:17:31Z,2017,10,trump
Twitter for iPhone,.@FoxNews Chris Wallace: “More evidence of Dem collusion with Russia than GOP” ,2017 Oct 27 20:33:50 ,13627,46350,924011278804357120,2017-10-27T20:33:50Z,2017-10-27T20:33:50Z,2017,10,trump
Twitter for iPad,We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through leadership and love. ,2017 Oct 27 18:16:35 ,10359,49044,923976737788227584,2017-10-27T18:16:35Z,2017-10-27T18:16:35Z,2017,10,trump
Twitter for iPhone,"Diane Black of Tennessee, the highly respected House Budget Committee Chairwoman, did a GREAT job in passing Budget, setting up big Tax Cuts",2017 Oct 27 14:52:42 ,11952,62357,923925428372492288,2017-10-27T14:52:42Z,2017-10-27T14:52:42Z,2017,10,trump
Twitter for iPhone,Thank you @FLGovScott. ,2017 Oct 27 14:33:15 ,8302,40225,923920535607828481,2017-10-27T14:33:15Z,2017-10-27T14:33:15Z,2017,10,trump
Twitter for iPhone,"It is now commonly agreed, after many months of COSTLY looking, that there was NO collusion between Russia and Trump. Was collusion with HC!",2017 Oct 27 13:33:40 ,28344,103090,923905540291522560,2017-10-27T13:33:40Z,2017-10-27T13:33:40Z,2017,10,trump
Twitter for iPhone,Happy birthday to the great @TheLeeGreenwood. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!,2017 Oct 27 12:50:47 ,10166,50517,923894747793580033,2017-10-27T12:50:47Z,2017-10-27T12:50:47Z,2017,10,trump
Twitter for iPhone,JFK Files are being carefully released. In the end there will be great transparency. It is my hope to get just about everything to public!,2017 Oct 27 11:38:43 ,20021,97067,923876612013248512,2017-10-27T11:38:43Z,2017-10-27T11:38:43Z,2017,10,trump
Twitter for iPhone,Happy birthday to the great @leegreenwood83. You and your beautiful song have made such a difference. MAKE AMERICA GREAT AGAIN!,2017 Oct 27 11:26:40 ,3138,15767,923873579539861506,2017-10-27T11:26:40Z,2017-10-27T11:26:40Z,2017,10,trump
Twitter for iPhone,Good luck to @Joy_Villa on her decision to enter the wonderful world of politics. She has many fans!,2017 Oct 27 11:16:40 ,10481,51214,923871062072295427,2017-10-27T11:16:40Z,2017-10-27T11:16:40Z,2017,10,trump
Twitter for iPhone,"Congratulations to @SpeakerRyan, @GOPLeader, @SteveScalise and to the Republican Party on Budget passage yesterday. Now for biggest Tax Cuts",2017 Oct 27 11:09:03 ,8967,46606,923869147091451904,2017-10-27T11:09:03Z,2017-10-27T11:09:03Z,2017,10,trump
Twitter for iPhone,Thank you @foxandfriends. Really great job and show!,2017 Oct 27 10:59:56 ,7200,45149,923866849451888640,2017-10-27T10:59:56Z,2017-10-27T10:59:56Z,2017,10,trump
Twitter for iPhone,"Wacky  totally unhinged Tom Steyer, who has been fighting me and my Make America Great Again agenda from beginning, never wins elections!",2017 Oct 27 10:58:36 ,11822,55387,923866515358789633,2017-10-27T10:58:36Z,2017-10-27T10:58:36Z,2017,10,trump
Twitter for iPad,"WORKING TOGETHER, we will defeat this #OpioidEpidemic  free our nation from the terrible affliction of drug abuse.  ",2017 Oct 27 01:18:55 ,10237,46633,923720632122200064,2017-10-27T01:18:55Z,2017-10-27T01:18:55Z,2017,10,trump
Media Studio,"Effective today, my administration officially declared the #OpioidCrisis a NATIONAL PUBLIC HEALTH EMERGENCY under federal law. ",2017 Oct 26 21:29:52 ,13409,57440,923662988833427458,2017-10-26T21:29:52Z,2017-10-26T21:29:52Z,2017,10,aides
Twitter for iPhone,Big news - Budget just passed!,2017 Oct 26 15:05:36 ,25656,136635,923566287263068161,2017-10-26T15:05:36Z,2017-10-26T15:05:36Z,2017,10,trump
Twitter for iPhone,Do not underestimate the UNITY within the Republican Party!,2017 Oct 26 14:30:45 ,13441,70024,923557515828310020,2017-10-26T14:30:45Z,2017-10-26T14:30:45Z,2017,10,trump
Twitter for iPhone,"Ed Gillespie will be a great Governor of Virginia. His opponent doesn't even show up to meetings/work, and will be VERY weak on crime!",2017 Oct 26 14:11:21 ,12226,54271,923552633633337344,2017-10-26T14:11:21Z,2017-10-26T14:11:21Z,2017,10,trump
Twitter for iPhone,"Ed Gillespie will turn the really bad Virginia economy #'s around, and fast. Strong on crime, he might even save our great statues/heritage!",2017 Oct 26 14:07:08 ,13706,62710,923551572218572802,2017-10-26T14:07:08Z,2017-10-26T14:07:08Z,2017,10,trump
Twitter for iPhone,Will be another Sean success! ,2017 Oct 26 13:45:45 ,9450,40800,923546192511946752,2017-10-26T13:45:45Z,2017-10-26T13:45:45Z,2017,10,trump
Media Studio,"Together, we will Make America Great Again!
#AmericaFirst🇺🇸 ",2017 Oct 26 03:33:41 ,13314,53869,923392161634275328,2017-10-26T03:33:41Z,2017-10-26T03:33:41Z,2017,10,aides
Twitter for iPad,"This will be the biggest TAX CUT in the history of our country - and we need it! #TaxReform 
Read more:  ",2017 Oct 26 01:47:50 ,12028,51774,923365521847934976,2017-10-26T01:47:50Z,2017-10-26T01:47:50Z,2017,10,trump
Twitter for iPhone,Interview with @LouDobbs coming up at 7pmE on @FoxBusiness. Enjoy! ,2017 Oct 25 22:46:57 ,5999,32028,923320000185847808,2017-10-25T22:46:57Z,2017-10-25T22:46:57Z,2017,10,trump
Media Studio,"Texas @GovAbbott  Lt. Gov. @DanPatrick,

Thank you for todays briefing on hurricane recovery efforts here in TX. Keep up the great work! ",2017 Oct 25 22:17:36 ,7253,35466,923312613584289792,2017-10-25T22:17:36Z,2017-10-25T22:17:36Z,2017,10,aides
Twitter for iPhone,The long anticipated release of the #JFKFiles will take place tomorrow. So interesting!,2017 Oct 25 19:56:39 ,34480,125353,923277142271684609,2017-10-25T19:56:39Z,2017-10-25T19:56:39Z,2017,10,trump
Twitter for iPhone,Melania and I look forward to being with President Xi  Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! ,2017 Oct 25 19:39:22 ,9115,46862,923272793457913857,2017-10-25T19:39:22Z,2017-10-25T19:39:22Z,2017,10,trump
Twitter for iPhone,"Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo  trade, two very important subjects!",2017 Oct 25 19:24:10 ,9943,56132,923268967728386049,2017-10-25T19:24:10Z,2017-10-25T19:24:10Z,2017,10,trump
Twitter for iPhone,Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs,2017 Oct 25 17:46:10 ,7881,37609,923244308848881665,2017-10-25T17:46:10Z,2017-10-25T17:46:10Z,2017,10,trump
Twitter for iPhone,"Congrats to @Reince Priebus, a really good and talented man. We’re proud of you Reince! ",2017 Oct 25 17:19:31 ,6074,33443,923237600009342978,2017-10-25T17:19:31Z,2017-10-25T17:19:31Z,2017,10,trump
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! ,2017 Oct 25 15:40:03 ,13946,51452,923212567232774145,2017-10-25T15:40:03Z,2017-10-25T15:40:03Z,2017,10,trump
Twitter for iPhone,"Jeff Flake, with an 18% approval rating in Arizona, said ""a lot of my colleagues have spoken out."" Really, they just gave me a standing O!",2017 Oct 25 12:33:30 ,15719,74229,923165619868131329,2017-10-25T12:33:30Z,2017-10-25T12:33:30Z,2017,10,trump
