"","default","student","balance","income","resid_resp","resid_pear","resid_dev","def_num","diff_logLik"
"8842","No","No",857.150742319289,34691.3221784726,-0.00292632986663513,-0.0541748872266737,-0.00292632986663513,0,0.00293076133357317
"8843","No","No",92.9756885589492,49608.5864392816,-3.65792919468581e-05,-0.00604819229525682,-3.65792919468581e-05,0,3.6580041637535e-05
"8844","No","No",1363.31037880418,35387.6989212415,-0.0508503774656158,-0.231462026344223,-0.0508503774656158,0,0.0522006331024158
"8845","No","No",146.897152742157,41872.1725190737,-4.98428971082299e-05,-0.00706012617071774,-4.98428971082299e-05,0,4.98442789194087e-05
"8846","No","Yes",2014.49764757381,15728.93807223,-0.523738105933224,-1.04865871206713,-0.523738105933224,0,0.744216387422739
"8847","No","No",1112.46852397583,43201.5204912199,-0.0125421901575499,-0.112700908246599,-0.0125421901575499,0,0.0126228860927995
"8848","No","Yes",237.163586366623,25219.9830590923,-4.09341832397298e-05,-0.0063981136998087,-4.09341832397298e-05,0,4.0935130186881e-05
"8849","No","No",1018.3667900265,47723.3267841425,-0.00734764137567129,-0.0860350441910671,-0.00734764137567129,0,0.00737537359600537
"8850","No","No",150.302385684606,39730.1650335799,-5.08263336310472e-05,-0.00712944016585768,-5.08263336310472e-05,0,5.08277698827442e-05
"8851","No","No",1074.12404031907,47517.8669242321,-0.0100900894532503,-0.10096007676495,-0.0100900894532503,0,0.0101423274869603
"8852","No","No",0,30098.4215418435,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"8853","No","Yes",1205.94504053624,12950.81642991,-0.0105134037553829,-0.103078173368165,-0.0105134037553829,0,0.0105705584295492
"8854","No","Yes",713.246393380936,20549.851899935,-0.000628408580419399,-0.0250759591257496,-0.000628408580419399,0,0.000628619402732511
"8855","No","No",1351.85296584556,40177.95896223,-0.0477693650718187,-0.223977121940469,-0.0477693650718187,0,0.0489586961123223
"8856","No","No",254.728057897549,53696.832200196,-9.25341970010607e-05,-0.00961991477982419,-9.25341970010607e-05,0,9.2538894136851e-05
"8857","No","Yes",842.255987408822,23310.2288610289,-0.00131655299983145,-0.0363082441965732,-0.00131655299983145,0,0.00131746745569217
"8858","No","No",390.980823542815,47083.4314972953,-0.000202208864491982,-0.0142214542570911,-0.000202208864491982,0,0.000202230932245584
"8859","No","Yes",639.46830362075,12323.3498411588,-0.000411603749528549,-0.0202921964542242,-0.000411603749528549,0,0.000411694882473057
"8860","No","Yes",514.334987256277,27443.9752498741,-0.000200786868580867,-0.014171351101567,-0.000200786868580867,0,0.00020080886042706
"8861","No","No",791.663341774579,48127.6261396151,-0.00201152386476696,-0.0448951918195608,-0.00201152386476696,0,0.00201362682412309
"8862","No","Yes",1204.91790442105,11339.1567691282,-0.010452267712845,-0.102774858715563,-0.010452267712845,0,0.0105087604407572
"8863","No","No",1000.52543821309,53680.9837392223,-0.00663739174100134,-0.08174191748437,-0.00663739174100134,0,0.00666003396156611
"8864","No","Yes",810.308012417556,16248.4555455672,-0.00109627349236785,-0.0331281847812768,-0.00109627349236785,0,0.00109690929525641
"8865","No","No",797.865393271633,43717.0684112059,-0.00208424717215274,-0.0457012071119286,-0.00208424717215274,0,0.00208650395177301
"8866","No","No",0,46461.3201193472,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"8867","No","No",990.144772287608,48040.6018919919,-0.00625597884363235,-0.0793433204386752,-0.00625597884363235,0,0.00627610066726447
"8868","No","Yes",284.050551961391,15352.3597814414,-5.35703180107815e-05,-0.00731937073412028,-5.35703180107815e-05,0,5.35719295839954e-05
"8869","No","No",1080.32128118414,48226.7297027404,-0.0104515356157996,-0.102771221360993,-0.0104515356157996,0,0.0105075793994729
"8870","No","No",1433.99232687817,19864.975375759,-0.0743922676484395,-0.283498269079787,-0.0743922676484395,0,0.0773268437574188
"8871","No","No",792.974067741037,28674.6706260091,-0.00202667895959985,-0.0450643398769744,-0.00202667895959985,0,0.00202881352822715
"8872","No","No",1351.95743719203,24136.0719476857,-0.0477966407135917,-0.224044265501786,-0.0477966407135917,0,0.0489873501410329
"8873","No","No",528.676844819959,39925.1847361413,-0.000445488708771616,-0.0211113063881048,-0.000445488708771616,0,0.00044559424190993
"8874","No","No",692.052822388672,39586.8490171988,-0.00113677257186886,-0.0337352381704549,-0.00113677257186886,0,0.00113744940267679
"8875","No","No",1085.52023487308,36746.3203519003,-0.0107646176841457,-0.104315653778143,-0.0107646176841457,0,0.0108240665925905
"8876","No","No",567.704178336162,50643.3162179576,-0.000557243883291247,-0.0236125936137684,-0.000557243883291247,0,0.000557408366944401
"8877","No","No",1190.06130329303,41965.8799496593,-0.0194398263609986,-0.140802078458972,-0.0194398263609986,0,0.0196339496603741
"8878","No","Yes",289.356947353925,15715.5006522284,-5.5226457420571e-05,-0.00743165577449724,-5.5226457420571e-05,0,5.52281690033851e-05
"8879","No","No",1440.1329269194,28370.1043239688,-0.0768551893535932,-0.288537113014314,-0.0768551893535932,0,0.0799925283539551
"8880","No","No",373.178886417864,30826.0750245479,-0.00018257689228605,-0.0135133353652914,-0.00018257689228605,0,0.000182594919806434
"8881","No","No",733.20056907891,38592.0420222931,-0.00143907498372448,-0.0379624670571022,-0.00143907498372448,0,0.0014401560395072
"8882","No","Yes",1095.61200214885,10450.7448786067,-0.00560967125863081,-0.0751087025154362,-0.00560967125863081,0,0.00562599721092738
"8883","No","No",1117.62970369796,61940.0157774647,-0.0129143182139016,-0.114382165800476,-0.0129143182139016,0,0.0129998746938327
"8884","No","No",505.015128111594,43658.813144044,-0.000388951659312494,-0.0197256939439554,-0.000388951659312494,0,0.000389032300972758
"8885","No","Yes",230.159168685849,24776.6931484107,-3.93216408192102e-05,-0.00627082028696789,-3.93216408192102e-05,0,3.93225154766697e-05
"8886","No","No",586.775650400868,32622.3761384089,-0.00062164714937079,-0.0249406061460239,-0.00062164714937079,0,0.000621851474420509
"8887","No","Yes",513.797677681162,15540.4543835634,-0.000200168891951664,-0.0141495218137879,-0.000200168891951664,0,0.000200190750092588
"8888","No","Yes",1212.75666202829,13722.900826077,-0.0109278853529334,-0.105112432391363,-0.0109278853529334,0,0.0109896298845342
"8889","No","No",578.483646602543,45066.2073302758,-0.000592778705942055,-0.0243542665862536,-0.000592778705942055,0,0.000592964642123661
"8890","No","No",1229.52030155885,59755.0301243891,-0.0242596910757037,-0.157679600102622,-0.0242596910757037,0,0.0245625621386125
"8891","No","Yes",1829.9099412937,21018.9601164828,-0.276046141732393,-0.617497775217502,-0.276046141732393,0,0.323547207053934
"8892","No","Yes",973.264479997202,16984.6107557205,-0.00278788425915482,-0.0528741740989286,-0.00278788425915482,0,0.00279194419249507
"8893","No","No",690.640342447775,26989.3943527933,-0.00112760666302616,-0.0335988034783895,-0.00112760666302616,0,0.00112827270186244
"8894","No","No",781.667785915406,49427.5177211641,-0.00189961107487336,-0.0436259838278079,-0.00189961107487336,0,0.00190148788658462
"8895","No","No",652.202761375539,36348.2962358233,-0.000904621872091417,-0.0300905459203069,-0.000904621872091417,0,0.000905051959080083
"8896","No","No",762.923197677572,50293.8722536696,-0.00170622700194906,-0.0413417850147641,-0.00170622700194906,0,0.00170774322759826
"8897","No","Yes",843.642431501666,17992.3171675151,-0.00132705473579953,-0.0364529580448391,-0.00132705473579953,0,0.00132798372987963
"8898","No","Yes",1316.21098311729,16327.6259820021,-0.0196117889888198,-0.141435869850936,-0.0196117889888198,0,0.0198108220009772
"8899","No","Yes",559.903182577809,9357.75924827898,-0.000260775279834716,-0.0161506439908634,-0.000260775279834716,0,0.000260812181181791
"8900","No","No",355.030065741944,52926.7777630445,-0.000164522879455492,-0.0128277025100896,-0.000164522879455492,0,0.000164537548812405
"8901","No","No",1635.20290200127,31541.094039298,-0.203180848147444,-0.504965261611591,-0.203180848147444,0,0.227285854392221
"8902","No","No",696.895693166017,63952.3134935061,-0.00116876780400677,-0.0342072422246037,-0.00116876780400677,0,0.00116948298159514
"8903","No","No",444.042702686403,47857.7146122207,-0.000274157777223516,-0.0165599806860503,-0.000274157777223516,0,0.000274198103397794
"8904","No","No",1585.52508909154,49011.4156672029,-0.160894476415046,-0.437887227267581,-0.160894476415046,0,0.175513838900201
"8905","No","No",1322.0809830351,48906.5183241643,-0.0405720633772391,-0.205639892214155,-0.0405720633772391,0,0.0414263396497745
"8906","No","No",941.741632288605,34559.6465423569,-0.00474605448693453,-0.0690556799616004,-0.00474605448693453,0,0.00475765813860107
"8907","No","Yes",1426.01417736484,20779.6789340972,-0.0362024105989811,-0.193809841775792,-0.0362024105989811,0,0.0368854932080467
"8908","Yes","Yes",1359.21394743248,25548.4874099867,0.97503655173049,6.24968546407249,0.97503655173049,1,3.69985385032101
"8909","No","No",1504.56938589151,36697.4019859209,-0.107539886505569,-0.347128585963704,-0.107539886505569,0,0.113816118160571
"8910","No","No",48.2656403155554,32081.0922978199,-2.83022030929992e-05,-0.00532005677886715,-2.83022030929992e-05,0,2.83026546412657e-05
"8911","No","No",0,47393.328688244,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"8912","No","Yes",802.369267071566,18999.5252923259,-0.00104750606856982,-0.0323821631169795,-0.00104750606856982,0,0.00104808697165026
"8913","No","No",600.93909025164,43846.2088931824,-0.000674243492611305,-0.0259749572399921,-0.000674243492611305,0,0.000674483533316561
"8914","No","No",1440.02571265889,41814.8038417079,-0.0768115527482964,-0.288448371696063,-0.0768115527482964,0,0.0799452371503548
"8915","No","Yes",1184.20444313768,23235.6567863856,-0.00929182494417694,-0.0968450965037354,-0.00929182494417694,0,0.00933648654165609
"8916","No","No",31.8620653736333,33702.6511297977,-2.57598420605412e-05,-0.00507548082915285,-2.57598420605412e-05,0,2.57602169995153e-05
"8917","No","No",580.379056126581,55724.2712260263,-0.000599257103498077,-0.0244870665434198,-0.000599257103498077,0,0.00059944709141746
"8918","No","Yes",591.986469895437,8815.1763760225,-0.00031346997271519,-0.0177078589036415,-0.00031346997271519,0,0.000313523102931867
"8919","No","No",915.592009370862,37720.1872737065,-0.00408746872843617,-0.0640643793406484,-0.00408746872843617,0,0.00409608633788139
"8920","Yes","No",2006.98617301263,50033.5331529481,0.317171767657378,0.681540277385956,0.317171767657378,1,0.382447052913335
"8921","No","Yes",1216.58625032905,18140.6239934368,-0.0111679673691319,-0.106273700904103,-0.0111679673691319,0,0.0112324519145659
"8922","No","No",970.925552198971,46051.8683748365,-0.0056064021562713,-0.0750866906577828,-0.0056064021562713,0,0.00562257390345167
"8923","No","No",664.71894351335,36998.5660140661,-0.000971915469998636,-0.0311907199125495,-0.000971915469998636,0,0.000972411379962068
"8924","No","No",873.879608564925,46203.9095502441,-0.00322020887310178,-0.0568384739319473,-0.00322020887310178,0,0.00322556974651889
"8925","No","No",444.281400129866,56881.2065664973,-0.000274533437242233,-0.0165713254312165,-0.000274533437242233,0,0.000274573872957262
"8926","No","No",641.760448114412,44857.7012299345,-0.000852054564579739,-0.0292024173772878,-0.000852054564579739,0,0.000852436473792295
"8927","No","Yes",1106.32369416819,21202.0300750189,-0.00596316495148766,-0.0774528088965514,-0.00596316495148766,0,0.00598160486617871
"8928","No","No",616.554649797188,46107.2079296282,-0.000737400980869765,-0.0271651457264922,-0.000737400980869765,0,0.000737687680725685
"8929","No","No",1164.36214026539,38759.7305513767,-0.0168193210001712,-0.130793921742934,-0.0168193210001712,0,0.0169645272542311
"8930","No","No",828.662811758189,28427.6702930321,-0.00248612114462784,-0.0499231143608303,-0.00248612114462784,0,0.00248932541103386
"8931","No","No",23.2983318114218,37975.5389792909,-2.45246420483342e-05,-0.00495229679251483,-2.45246420483342e-05,0,2.45249822228288e-05
"8932","No","No",717.434420182684,45267.819845936,-0.00131476404008705,-0.0362835351125986,-0.00131476404008705,0,0.0013156675281607
"8933","No","No",167.584156691883,49087.2556946302,-5.61245822396491e-05,-0.00749184439141532,-5.61245822396491e-05,0,5.61263295821846e-05
"8934","No","No",821.853292644843,35358.3927357629,-0.00239108028471824,-0.0489572390239801,-0.00239108028471824,0,0.00239404557760281
"8935","No","No",769.666701899912,39401.4750601507,-0.00177342395673254,-0.0421494315103737,-0.00177342395673254,0,0.00177506114084736
"8936","No","No",0,37343.4168074676,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"8937","No","No",1038.70026585785,33783.7142156398,-0.00824944619372007,-0.0912034299166358,-0.00824944619372007,0,0.00828438549240218
"8938","No","Yes",1050.15133269262,16963.8126910891,-0.00432720971592595,-0.0659243190172278,-0.00432720971592595,0,0.00433694569528598
"8939","No","Yes",927.632100647308,20640.7741049258,-0.00214702267166634,-0.0463857984350614,-0.00214702267166634,0,0.00214943829382719
"8940","No","No",1014.72262870562,38780.7897165122,-0.00719668744382719,-0.0851402090022547,-0.00719668744382719,0,0.00722329464804261
"8941","No","Yes",1391.4415971628,11685.6454285004,-0.0298827177515362,-0.175508407537473,-0.0298827177515362,0,0.0303466675175059
"8942","No","No",290.483067019993,47724.2397601074,-0.000113604505669764,-0.0106591469227053,-0.000113604505669764,0,0.000113611554297677
"8943","No","No",656.434943665867,26551.6009022426,-0.000926838656384319,-0.0304581431344726,-0.000926838656384319,0,0.000927289959690825
"8944","No","No",1456.64293691918,24089.0953411859,-0.0838518172306377,-0.302533434190322,-0.0838518172306377,0,0.087604336328809
"8945","No","Yes",1240.72401222539,19702.7994991218,-0.0128057838117339,-0.113894245455374,-0.0128057838117339,0,0.0128905557533017
"8946","No","No",636.606045459298,31870.5514728832,-0.000827243343639065,-0.0287737422273516,-0.000827243343639065,0,0.000827603501420526
"8947","No","No",1665.03697302705,48295.5251505377,-0.232305192776551,-0.550091782595745,-0.232305192776551,0,0.264578738444015
"8948","No","No",825.955944652207,31661.6259861064,-0.00244789814106044,-0.0495369059456919,-0.00244789814106044,0,0.00245100518907293
"8949","No","No",0,61608.5320455831,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"8950","No","Yes",1152.12441898794,18644.4000439626,-0.00774168919829958,-0.0883294433272421,-0.00774168919829958,0,0.00777271776269117
"8951","No","Yes",711.039875304138,22000.1065648767,-0.000620507217542771,-0.024917714297494,-0.000620507217542771,0,0.000620712816498781
"8952","No","No",1221.0831226742,29370.5849131354,-0.023139704069768,-0.153908523245634,-0.023139704069768,0,0.0234151271029077
"8953","No","No",781.291702589044,36744.5682634056,-0.00189552388622608,-0.0435789366621236,-0.00189552388622608,0,0.00189739268125777
"8954","No","No",0,41671.2094610296,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"8955","No","No",919.300136080993,33866.3633768088,-0.00417500519830504,-0.0647495864461243,-0.00417500519830504,0,0.00418399418333593
"8956","No","No",155.989916940972,50135.8501709004,-5.2512359427691e-05,-0.00724673147842506,-5.2512359427691e-05,0,5.25138914326817e-05
"8957","No","No",0,42616.6015727837,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"8958","No","Yes",1520.85164475355,20044.0814993756,-0.0607925959541471,-0.254416099847412,-0.0607925959541471,0,0.0627467962157198
"8959","No","No",407.321538164032,38285.4149141094,-0.00022208184640036,-0.0149040658111284,-0.00022208184640036,0,0.000222108415755429
"8960","No","No",555.22995118937,22788.9680825098,-0.000518771270502008,-0.0227824611010132,-0.000518771270502008,0,0.000518914000281256
"8961","No","No",705.197176762044,35864.0117216156,-0.00122571922341109,-0.035031749239669,-0.00122571922341109,0,0.00122650525759127
"8962","No","Yes",916.12897063954,28839.5837329101,-0.00201015748650691,-0.0448799104109825,-0.00201015748650691,0,0.00201227675563587
"8963","No","No",1083.28118704441,45260.4166799581,-0.0106286602881529,-0.103647683570791,-0.0106286602881529,0,0.010686618115983
"8964","No","Yes",771.133261396283,20655.0710742505,-0.000875770343555082,-0.0296063842698042,-0.000875770343555082,0,0.000876177540703793
"8965","No","No",1700.29497614814,53844.5789864386,-0.270314765065123,-0.608649269206889,-0.270314765065123,0,0.315452685894684
"8966","No","No",679.266804773665,36694.7502626291,-0.00105644139785713,-0.0325201267923736,-0.00105644139785713,0,0.0010570265824299
"8967","No","No",762.991490694281,44162.3628946132,-0.00170689461482606,-0.0413498861615626,-0.00170689461482606,0,0.00170841201952499
"8968","No","Yes",1196.53699597576,25651.5363814897,-0.00996639880521374,-0.100333084420969,-0.00996639880521374,0,0.0100177683847278
"8969","No","No",627.383759585527,47489.2830811426,-0.000784638500302168,-0.0280223953531152,-0.000784638500302168,0,0.000784962786383403
"8970","No","Yes",1175.79905681463,18178.0819336875,-0.00885818248809418,-0.0945375648923184,-0.00885818248809418,0,0.00889878032648994
"8971","No","No",660.200571229794,33598.089137525,-0.000947064139462954,-0.0307889902433184,-0.000947064139462954,0,0.00094753519886126
"8972","No","Yes",822.625324265157,10923.3816767271,-0.00117646529438127,-0.0343198338457381,-0.00117646529438127,0,0.00117719672743988
"8973","No","No",842.407539122614,38161.7386616171,-0.00268958902814051,-0.0519311315680675,-0.00268958902814051,0,0.00269333592018484
"8974","No","No",1248.39968478018,41555.8109876492,-0.0269605894225852,-0.166456008373076,-0.0269605894225852,0,0.0273351048632549
"8975","No","Yes",1405.87665380559,27071.322496909,-0.0323797398452443,-0.182929691092487,-0.0323797398452443,0,0.0329251193800246
"8976","No","No",419.702000130701,44989.7628489879,-0.000238428630255922,-0.0154429754913074,-0.000238428630255922,0,0.000238459212482667
"8977","No","Yes",91.733946503422,19153.7284337776,-1.77697616975884e-05,-0.00421545697020268,-1.77697616975884e-05,0,1.77699438381751e-05
"8978","No","No",157.003453234473,50131.8788806077,-5.28186332071209e-05,-0.0072678348331877,-5.28186332071209e-05,0,5.28201828728925e-05
"8979","No","No",666.529950650783,51876.4896525719,-0.000982058059919655,-0.0313532047168692,-0.000982058059919655,0,0.000982564294531585
"8980","No","No",806.781241079411,55735.5491959437,-0.00219341213996405,-0.0468853257705155,-0.00219341213996405,0,0.0021959099678952
"8981","No","No",0,44754.2488808886,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"8982","No","No",1378.26643610381,40228.9341678732,-0.0551557296011476,-0.241610163925655,-0.0551557296011476,0,0.0567486086213194
"8983","No","No",354.216390971718,25427.0544326248,-0.000163756646193703,-0.0127977914823196,-0.000163756646193703,0,0.000163771180723415
"8984","No","No",596.182688889079,55591.0589187562,-0.000656102310179478,-0.0256229011440712,-0.000656102310179478,0,0.000656329709499914
"8985","No","No",102.469862910735,44600.4319739208,-3.86272814402281e-05,-0.00621520502998383,-3.86272814402281e-05,0,3.8628116271866e-05
"8986","No","No",637.216999432894,48461.9094371498,-0.000830146102805913,-0.028824222763541,-0.000830146102805913,0,0.000830508772651228
"8987","No","No",1274.79655026368,18044.8231222898,-0.0312320447194155,-0.179552032851184,-0.0312320447194155,0,0.0317356856943434
"8988","No","No",403.041481443931,29200.9837620227,-0.000216695245506728,-0.0147221673850585,-0.000216695245506728,0,0.000216720553794403
"8989","No","No",619.515173902886,53747.5491352023,-0.000750025328995743,-0.0273968664124989,-0.000750025328995743,0,0.000750321848727253
"8990","No","No",1111.69076640993,31059.4626439165,-0.0124870383027464,-0.112449704776026,-0.0124870383027464,0,0.0125670260382549
"8991","No","No",1235.48576796347,29992.185950678,-0.0250832977629185,-0.160401550291496,-0.0250832977629185,0,0.025407197992763
"8992","No","No",850.385568380253,45530.3770572617,-0.00281522218484035,-0.0531335114194101,-0.00281522218484035,0,0.00281932523887463
"8993","Yes","Yes",2352.05494931522,24067.5481040571,0.115887664056415,0.362046938419626,0.115887664056415,1,0.123403420149884
"8994","No","No",1518.35251457509,53971.7305926683,-0.1153694025325,-0.361130644920899,-0.1153694025325,0,0.122633851889418
"8995","No","No",0,47935.283197733,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"8996","No","No",541.944001798071,37640.3002604157,-0.000480710391616945,-0.0219303804170089,-0.000480710391616945,0,0.000480833108099432
"8997","No","Yes",1401.19360905062,17688.8564659358,-0.0315483092855545,-0.180488304021844,-0.0315483092855545,0,0.0320658299184515
"8998","No","No",329.465684346918,46028.0154528353,-0.000142078682952017,-0.0119205231501232,-0.000142078682952017,0,0.00014208965603757
"8999","No","No",530.093820522838,21736.8098186961,-0.000449123999962672,-0.0211973065025863,-0.000449123999962672,0,0.000449231247102944
"9000","No","No",0,27455.9089977047,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"9001","No","No",1112.06413995964,27694.7212677386,-0.0125134847845885,-0.112570228609314,-0.0125134847845885,0,0.0125938117250826
"9002","No","No",291.076141258525,23479.6134347452,-0.000113991730077259,-0.0106772995496603,-0.000113991730077259,0,0.000113998826350326
"9003","No","No",1133.4149388708,36456.9490261566,-0.0141213855035543,-0.119681474601343,-0.0141213855035543,0,0.0142236930686295
"9004","No","Yes",488.957012076425,15912.3045797469,-0.000173581934852821,-0.0131761933338874,-0.000173581934852821,0,0.000173598420474264
"9005","No","No",926.547899439048,25363.0146355545,-0.00435152669242072,-0.0661100993546263,-0.00435152669242072,0,0.00436128836622629
"9006","No","No",783.797563315914,33151.5672432225,-0.00192292352127108,-0.0438933739886517,-0.00192292352127108,0,0.00192484638546375
"9007","No","Yes",246.081818997006,20046.7724578198,-4.30833705526795e-05,-0.00656393379075928,-4.30833705526795e-05,0,4.30844182801593e-05
"9008","No","Yes",860.917730636065,11575.7021870812,-0.00146514056906974,-0.0383052262191007,-0.00146514056906974,0,0.00146627132608046
"9009","No","No",1838.19486106974,32308.024036755,-0.449734798435436,-0.904049523711003,-0.449734798435436,0,0.598546752405582
"9010","No","Yes",918.828888145091,16110.9904627923,-0.00204147807941903,-0.045228909313661,-0.00204147807941903,0,0.00204366346349616
"9011","No","No",1040.10566508529,16905.4579370983,-0.00831568594608808,-0.0915719194714978,-0.00831568594608808,0,0.00835118747693286
"9012","No","No",951.620225963668,41689.5683729734,-0.00502146276262659,-0.0710408692693108,-0.00502146276262659,0,0.00503444644618867
"9013","No","No",749.114739643679,46478.1051575446,-0.00157645729875103,-0.0397359590344983,-0.00157645729875103,0,0.00157775301192942
"9014","No","No",70.1854776566071,36216.9635264652,-3.20954464904823e-05,-0.00566537524275585,-3.20954464904823e-05,0,3.20960253930025e-05
"9015","No","No",1002.35121821511,43048.1699151943,-0.00670682518523619,-0.0821712261645361,-0.00670682518523619,0,0.00672994223498335
"9016","No","No",948.705393027503,14095.809610144,-0.00493858550537798,-0.0704492454199155,-0.00493858550537798,0,0.00495114575505795
"9017","No","No",983.619015796229,24666.6828328998,-0.00602743835482841,-0.0778716166053955,-0.00602743835482841,0,0.00604612124368487
"9018","No","Yes",0,16156.0291216807,-1.04973890350364e-05,-0.00323998444924813,-1.04973890350364e-05,0,1.04974534451685e-05
"9019","No","Yes",1209.3841983712,12830.8328351056,-0.0107206921980779,-0.104100292775704,-0.0107206921980779,0,0.0107801200842914
"9020","No","No",527.172784913709,28931.1282763333,-0.00044166217386902,-0.0210204026016619,-0.00044166217386902,0,0.000441765917685188
"9021","No","No",671.765480006205,40907.8081017102,-0.00101197838752252,-0.0318277163050775,-0.00101197838752252,0,0.00101251569583383
"9022","No","No",807.29453070076,49367.7759269551,-0.00219986770757865,-0.0469544225293031,-0.00219986770757865,0,0.00220238017163865
"9023","No","Yes",1189.4647404608,17287.6392061415,-0.00957384028301685,-0.0983177741118525,-0.00957384028301685,0,0.00962124900752315
"9024","No","No",612.10792157668,31367.7130801548,-0.000718836982369364,-0.026820777033598,-0.000718836982369364,0,0.000719109540796126
"9025","No","No",1.98073444076283,42380.8748504793,-2.17010064407744e-05,-0.00465848445147935,-2.17010064407744e-05,0,2.17012735674871e-05
"9026","No","No",507.907526435418,45727.76852889,-0.000395458337547272,-0.0198900675391798,-0.000395458337547272,0,0.000395541674834021
"9027","No","No",1678.11846572952,41813.8923436118,-0.245959849648262,-0.571129869319299,-0.245959849648262,0,0.282556724060214
"9028","No","No",0,51054.5690234529,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"9029","No","Yes",378.672174850814,14328.3118855115,-9.21949399649108e-05,-0.00960226226759021,-9.21949399649108e-05,0,9.21996544320791e-05
"9030","No","Yes",1202.76071083541,20973.2596532462,-0.0103250125098664,-0.102140739098827,-0.0103250125098664,0,0.0103801398020096
"9031","No","Yes",1038.54099708928,21839.720028992,-0.00404944786345632,-0.0637645086580556,-0.00404944786345632,0,0.00405797943653852
"9032","No","No",333.180057472427,29400.4778472657,-0.000145138928121167,-0.0120482362396935,-0.000145138928121167,0,0.000145150373896286
"9033","No","No",1322.2517605997,43802.6272391063,-0.0406102256501828,-0.205740674224274,-0.0406102256501828,0,0.0414661286328055
"9034","No","Yes",1579.21699595418,15111.9144799438,-0.0829699412472486,-0.300793609752713,-0.0829699412472486,0,0.0866632547032395
"9035","No","No",852.530776892318,46662.7679457832,-0.0028499907536832,-0.0534615414671302,-0.0028499907536832,0,0.00285419522185748
"9036","No","No",1407.86920793967,43033.9359309394,-0.0647066829564616,-0.263027194693993,-0.0647066829564616,0,0.0669125614831501
"9037","No","Yes",0,17791.4332277217,-1.04973890350364e-05,-0.00323998444924813,-1.04973890350364e-05,0,1.04974534451685e-05
"9038","No","No",350.196085511402,46893.7319861286,-0.000160022793434288,-0.0126510238647752,-0.000160022793434288,0,0.000160036679176301
"9039","No","Yes",1276.35083901532,27732.2688220081,-0.0156649682383719,-0.126151752620668,-0.0156649682383719,0,0.0157918431984854
"9040","No","No",17.0316800105643,24492.2134816103,-2.36584554492503e-05,-0.00486405336987651,-2.36584554492503e-05,0,2.36587723065895e-05
"9041","Yes","No",1288.40699655441,44253.3087353926,0.966316467358466,5.35612709559695,0.966316467358466,1,3.39586587531778
"9042","No","No",861.36386043585,47969.6772642797,-0.00299772221562024,-0.0548337083703615,-0.00299772221562024,0,0.00300237135604675
"9043","No","No",1209.75664132667,40605.8134050359,-0.021715244871186,-0.148987462197571,-0.021715244871186,0,0.0219576662791496
"9044","No","No",1067.77922869907,28077.2546815944,-0.009732855432604,-0.0991388669882162,-0.009732855432604,0,0.00978146403372193
"9045","No","No",831.587329996423,32203.2718441375,-0.00252808687737033,-0.0503437612733572,-0.00252808687737033,0,0.00253139960034332
"9046","Yes","No",1747.98366856951,18966.10957371,0.672471243934166,1.43288765499627,0.672471243934166,1,1.11830662573243
"9047","No","No",0,58211.5360729805,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"9048","No","Yes",1177.32765461107,13737.0503356651,-0.00893552428101672,-0.0949530818459564,-0.00893552428101672,0,0.00897683266998683
"9049","No","No",0,50559.470747056,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560230915595e-05
"9050","No","No",943.467289283768,26388.6171578782,-0.00479305699015642,-0.0693984223781711,-0.00479305699015642,0,0.00480489068308998
"9051","No","No",61.1833446196181,37604.2178046417,-3.04796913621184e-05,-0.00552092568343577,-3.04796913621184e-05,0,3.04802141499749e-05
"9052","No","No",1436.64766913975,38571.3280595237,-0.0754482599371894,-0.285666296139292,-0.0754482599371894,0,0.0784688978577606
"9053","No","No",343.643178302344,43483.7379647757,-0.000154118364093827,-0.0124153985125422,-0.000154118364093827,0,0.000154131254021195
"9054","No","No",1018.38287102808,30846.8209363716,-0.00734831442422547,-0.086039013701356,-0.00734831442422547,0,0.00737605171286759
"9055","No","Yes",1173.09812006685,23811.0003015511,-0.00872314281589372,-0.0938078123060224,-0.00872314281589372,0,0.00876251483737178
"9056","No","No",979.851049135932,44869.0469120209,-0.00589927845242393,-0.0770343200182353,-0.00589927845242393,0,0.00591717778900147
